default,limit_bal,sex.1,sex.2,education.1,education.3,education.2,education.4,marriage.1,marriage.2,marriage.3,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6
Neg,0.14666666666666667,0,1,0,0,1,0,0,1,0,0.05555555555555555,0.05562995758510521,0.09568802914069874,0.031030535826304634,0.07866052134905221,0.17622062568321548,0.41082267812177603,0.005431845279319064,0.0011874658232492747,0.005036616199772345,0.010240235935035943,0.015819989611540155,0
Neg,0.2,1,0,0,0,1,0,0,1,0,0.14814814814814814,0.012053128787044178,0.05273979298309153,0.014132519123912248,0.03438448808774857,0.137613026747294,0.38775831524892623,0.019633404762098756,0.003612864767235918,0.01065244326251851,0.01978754923846779,0.033192974869946504,0.014770142180094786
Neg,0.18666666666666668,1,0,0,1,0,0,0,1,0,0.2037037037037037,0.0024736284014542247,0.04226875660048685,0.010597010931772302,0.027476134467572966,0.1293196595454287,0.3743169489155411,4.399794676248442e-4,6.887301774845793e-5,4.0796591218155993e-4,0.0018091083485230167,9.676560312392061e-4,2.6303317535545024e-4
Neg,0.6533333333333333,0,1,0,0,1,0,1,0,0,0.4444444444444444,0.850604549961441,0.4814240865887722,0.13805903811106585,0.21905002872069804,0.18212550313094358,0.38457523939130694,0.03942161711465811,0.006421221439220452,0.014792541778731377,0.009315201288904363,0.02579712972655148,0.6628104265402843
Pos,0.12,0,1,0,1,0,0,1,0,0,0.05555555555555555,0.09698448000440674,0.1299392474763905,0.050940215662432106,0.15348648759539374,0.2543946947724932,0.4679771118018235,0,0.008389446041256125,0.01779184672569581,0.024115755627009645,0.01862803776758853,0
Pos,0.06666666666666667,0,1,0,0,1,0,1,0,0,0.25925925925925924,0.08576794370386692,0.11482242987658792,0.03564405887756831,0.09367392434147542,0.18296273829608425,0.4056643556060561,0.004617068487421204,0.0014843322790615932,0.006547601059704048,0.0051201179675179715,0,0.0035545023696682463
Pos,0.05333333333333334,0,1,0,1,0,0,1,0,0,0.3333333333333333,0.053471342403877936,0.09337234998966358,0.03029203916053978,0.08459100358324899,0.1801888044281842,0.4107048679810755,0.004888660751387158,0.0011874658232492747,0.002948938784966708,0,0.0031930012365958545,0.0028933649289099527
Pos,0.02666666666666667,0,1,0,1,0,0,1,0,0,0.7037037037037037,0.04834334031067533,0.08896214305288241,0.02761751580900169,0.07928451270548975,0.17564877826853448,0.4057304173671966,0.0052960491473360875,1.1874658232492746e-4,0.006275623784916342,0,0.0015292656624488817,0
Neg,0.7866666666666666,0,1,1,0,0,0,0,1,0,0.2777777777777778,0.09267585656053762,0.04285528848234074,0.011236208931528515,0.04667113433080774,0.1421941248207053,0.4157718050605511,0.001439438999019552,0.0017811987348739118,0.028960543148690985,0.02962841597203733,0.10024600083845944,0.13436018957345972
Neg,0.41333333333333333,1,0,0,1,0,0,1,0,0,0.6481481481481481,0.47202062906246556,0.46305730544689405,0.12930648503533426,0.34818546732678685,0.23735458962839395,0.4429496135937488,0.02564102564102564,0.0046435851018162885,0.018537265923262117,0.0076016684757750155,0.0053946164575351925,0.004483412322274881
Neg,0.05333333333333334,1,0,0,0,1,0,0,1,0,0.018518518518518517,0,0.04369822774424005,0.011389021848679536,0.03153293306709702,0.128482424380288,0.3739128711432318,0.0028625824622011465,8.597252560324748e-4,0.006383911033211447,0,0,0
Neg,0.22666666666666666,0,1,1,0,0,0,1,0,0,0.25925925925925924,0.006100583893356836,0.04195145246768065,0.010624957262924435,0.027477844032933067,0.1312816332720414,0.37407582348737833,0,5.937329116246374e-4,0,0.006826823956690629,0,0.011848341232227487
Neg,0.12,1,0,1,0,0,0,0,1,0,0.2222222222222222,0.11717975377327311,0.14474677367401328,0.04935678843140811,0.15209319182690992,0.24543311912750618,0.42326651186193975,0.01357961319829766,0.0018999453171988393,0.025183080998861726,0.03413411978345315,0.026366649352566926,0.023696682464454975
Neg,0.4,1,0,0,1,0,0,0,1,0,0.2962962962962963,0.35803920623554036,0.38042842468113336,0.1378681706153247,0.40429340244536227,0.48712869410270504,0.728421200980797,0.021727381117276255,0.004749863292997099,0.025183080998861726,0.03413411978345315,0.26366649352566923,0
Neg,0.013333333333333334,1,0,0,0,1,0,0,1,0,0.05555555555555555,0.02795355018177812,0.06809218486331083,0.0204668226507987,0.05853038923384119,0.1564982086326844,0.3953234879288647,0.0016295535837957192,5.937329116246374e-4,0.0055402778197495796,0,0.005273329870513385,0
Neg,0.16,0,1,1,0,0,0,0,1,0,0.07407407407407407,0.21335690481436598,0.24694755026786558,0.08984804925689516,0.027199184879236303,0.128482424380288,0.3739128711432318,0.016295535837957193,0.005343596204621736,0,0,0,0
Neg,0.09333333333333334,0,1,1,0,0,0,0,1,0,0.1111111111111111,0.06362062079982372,0.10297320382623913,0.03367295062715729,0.09605022019201838,0.19419432702089612,0.42117565712184324,0.005431845279319064,0.0010687192409243472,0.005036616199772345,0.006826823956690629,0.005273329870513385,0.0071090047393364926
Neg,0.25333333333333335,1,0,1,0,0,0,1,0,0,0.24074074074074073,0.0063553486834857335,0.041983503390186326,0.011649457870905789,0.03523414207171969,0.128482424380288,0.3739128711432318,0,0.00112927999791006,0.011893969155762393,0,0,0
Neg,0.013333333333333334,0,1,0,1,0,0,0,1,0,0.46296296296296297,0.001621543461496089,0.04351874257820826,0.01638427989142553,0.033815202822834324,0.13895576238950075,0.3752010754854714,0.002558399126559279,0.005847675446591052,0.009745852346559487,0.022869860254913606,0.01260325839052699,3.5545023696682463e-4
Pos,0.08,0,1,0,0,1,0,0,1,0,0.1111111111111111,0.05897977029855679,0.1019043055606748,0.03222984965468443,0.09133523892885473,0.18943788346950252,0.42227448441548004,0.010863690558638128,0,0.004857816324680427,0.006826823956690629,0.015819989611540155,0.008767772511848342
Pos,0,1,0,1,0,0,0,0,1,0,0.2777777777777778,0.015153340861518122,0.05951856309304222,0.016726771098736767,0.04415636368609645,0.14400286871520734,0.3855628627203573,0.007115717315907974,0,0,0.0013653647913381257,0.002900331428782362,0
Neg,0.02666666666666667,0,1,1,0,0,0,0,1,0,0.037037037037037035,0.031668296243252174,0.073721929401433,0.023282266863678392,0.06547806285729917,0.16486108215014628,0.4000568131145808,0.005431845279319064,0.0011874658232492747,0.003273800529852024,0.0034134119783453144,0.002900331428782362,0.004739336492890996
Pos,0.06666666666666667,0,1,0,0,1,0,0,1,0,0.07407407407407407,0.013573110609232126,0.05682308051031479,0.017117425132076144,0.04794134139336415,0.15516495112442263,0.3933075031847274,0.004073883959489298,0.0011874658232492747,0.0031277386600586264,0.017067059891726574,0.0026366649352566923,0.0016587677725118483
Neg,0.4666666666666667,1,0,1,0,0,0,0,1,0,0.12962962962962962,0.02484473118871874,0.0662989357491182,0.01562021530567043,0.02975498509259006,0.1379242254784878,0.37524621768891736,0.00650191879934492,0.005109665437441628,0.003782498766029031,0.020500952341941957,0.011118816031977473,0.0052796208530805685
Neg,0.37333333333333335,1,0,0,0,1,0,1,0,0,0.2222222222222222,0.002237798832213286,0.04200914412819087,0.010825338403313126,0.02890875023933915,0.13391813419773915,0.37657185702913654,0,2.968664558123187e-4,0.0025183080998861726,0.011745550617486228,0.006367545818644913,0.0038933649289099527
Neg,0.09333333333333334,0,1,0,1,0,0,0,1,0,0.12962962962962962,0.002833397598325438,0.04974944191331187,0.013295912997719699,0.053531620120900465,0.13772202528766136,0.37616557719812255,0.01311790634955554,0.002763826703612687,0.044480875968289466,0.01997528689727678,0.005943042764068585,0.003476303317535545
Pos,0.17333333333333334,0,1,0,0,1,0,1,0,0,0.05555555555555555,0.002644045389445852,0.04312451623138843,0.010941880550245421,0.028389042369867886,0.12958188791790673,0.3746791875724615,0.0018902821572030343,4.1323810649074755e-4,0.001752742437520776,0.0023757347369283387,0.001835118794938658,0.0016492890995260664
Neg,0.06666666666666667,0,1,0,0,1,0,0,0,1,0.24074074074074073,0,0.1390577349292556,0.04401428235902711,0.027199184879236303,0.128482424380288,0.37453715478600946,0.16447355913514158,6.685432584893417e-4,0,0,0.0014949890182905446,0.002895734597156398
Neg,0.9333333333333333,1,0,0,0,1,0,1,0,0,0.5555555555555556,0,0.04200914412819087,0.01052803700807768,0.027199184879236303,0.128482424380288,0.3739128711432318,0,0,0,0,0,0
Neg,0.21333333333333335,0,1,0,0,1,0,0,1,0,0.24074074074074073,0.14672214112592266,0.17255575658606395,0.04608528387823724,0.06250170956536011,0.33005231929937634,0.5079896194952661,0.01357961319829766,0.0020186918995237666,0.007554924299658518,0.43555478184884044,0.012128658702180786,0.012085308056872038
Neg,0.30666666666666664,0,1,0,0,1,0,0,1,0,0.25925925925925924,0.3915407761374904,0.4149681013193762,0.14338073308578037,0.41417810935747695,0.48155555134305156,0.6366041612303343,0.024443303756935788,0.005937329116246373,0.02014646479908938,0.03072070780510783,0.05009663376987716,0.02132701421800948
Neg,0.05333333333333334,1,0,0,0,1,0,0,1,0,0.07407407407407407,0.09138137600528809,0.12531109426657072,0.04073683177795153,0.1152725731010148,0.2085931921723251,0.43040558618252206,0,0,0.004532954579795111,3.6864849366129393e-4,0.006327995844616062,0.004563981042654029
Pos,0.09333333333333334,0,1,0,0,1,0,1,0,0,0.2037037037037037,3.4255535970034154e-4,0.042328050807122354,0.010646362963381386,0.02753938838589677,0.128482424380288,0.39825552909415013,5.404686052922469e-4,1.1815284941330283e-4,5.011433118773483e-4,0,0.058294025053590215,0.10746919431279621
Neg,0.21333333333333335,0,1,1,0,0,0,0,1,0,0.14814814814814814,0.1982930759061364,0.22147988724485462,0.02390600519088236,0.06996396236220903,0.1827336833924137,0.4327111416463251,0.02715922639659532,0.005937329116246373,0.06299547711865261,0.03413411978345315,0.05273329870513385,0.04739336492890995
Neg,0.22666666666666666,1,0,1,0,0,0,1,0,0,0.5555555555555556,0.06938897763578275,0.10872954950825872,0.037260783864858676,0.11301594682567905,0.2111965196292154,0.4350310104917087,0.005431845279319064,0.0023749316464985494,0.015109848599317036,0.010240235935035943,0.01054665974102677,0.0071090047393364926
Neg,0.05333333333333334,0,1,1,0,0,0,0,1,0,0.09259259259259259,0,0.04200914412819087,0.01052803700807768,0.0390875023933915,0.14011051504179858,0.38157273234747163,0,0,0.017512314526608442,0.0017067059891726572,0.0026366649352566923,0.001184834123222749
Neg,0.22666666666666666,1,0,1,0,0,0,0,1,0,0.2222222222222222,0.0038163077007821967,0.04200914412819087,0.015441834468529161,0.027199184879236303,0.13366064489223362,0.3739128711432318,0,0.0049066087816660026,0,0.01118916446501594,0,0.011009478672985781
Pos,0.10666666666666667,0,1,0,0,1,0,1,0,0,0.18518518518518517,0.15507773768866365,0.18815494056957693,0.06391088093376422,0.17971634891545174,0.26883305214869296,0.4716005994003794,0.009505729238808361,0.002612424811148404,0.012624278504729382,0.013653647913381257,0.01054665974102677,0.009478672985781991
Pos,0.28,1,0,0,0,1,0,1,0,0,0.7222222222222222,0.0034324391318717637,0.04457001283639447,0.014656958785107579,0.0394413824229328,0.1309056672922235,0.38629724929836906,0.0043617717592932086,0.004143068257316719,0.018121745086780897,0.00526006785863013,0.029804860428141653,0.0011445497630331754
Neg,0.4666666666666667,1,0,1,0,0,0,1,0,0,0.2962962962962963,0.11780805883000992,0.15624984976130074,0.054175449445384244,0.15438571897480785,0.24769681345136768,0.46182015566352985,0.010863690558638128,0.0017865423310785336,0.008836743122500578,0.011946941924208601,0.013183324676283463,0.011893364928909952
Neg,0.22666666666666666,0,1,1,0,0,0,1,0,0,0.25925925925925924,0.08194302908449928,0.12006115316014083,0.04034142092228839,0.13081081265898958,0.23586336322104903,0.3963870822832266,0.01549433865925763,0.0017829799336087858,0.026711694015492633,0.02722537393928223,0.014269630629609219,0.005829383886255924
Neg,0.5733333333333334,1,0,1,0,0,0,1,0,0,0.18518518518518517,0.03676703481326429,0.07230527862668207,0.020362767162466294,0.049845797204518726,0.14045172786381818,0.37573177163329996,0.013642079419009828,0.0017954483247529032,0.002626595348181278,0.01036653217823472,0.00437686379252611,8.649289099526066e-4
Neg,0.02666666666666667,0,1,0,0,1,0,0,1,0,0.018518518518518517,0.00529669769747714,0.04263413711705157,0.011685134038334042,0.03147822697557373,0.128482424380288,0.37477167403805817,0.0010592098294672175,0.0011554042460215441,0.0025183080998861726,0,0.0020565986495002203,0.002748815165876777
Neg,0.38666666666666666,0,1,0,0,1,0,0,1,0,0.16666666666666666,0.03327951140244574,0.07299116836830356,0.022023492756251505,0.060250211986104654,0.1606022406308646,0.3963001009643916,0.05250693239253773,0.011478638380439114,0.04868645049509937,0.06940490575569527,0.05361130812857433,0.002369668246445498
Neg,0.10666666666666667,0,1,0,0,1,0,0,1,0,0.09259259259259259,0.07455312878704418,0.10655168932399797,0.03300402248787754,0.09100529281435488,0.18281740690892778,0.41238063465533925,0.00678980659914883,0.0017811987348739118,0.007554924299658518,0.006826823956690629,0.007909994805770077,0.0071090047393364926
Neg,0.26666666666666666,0,1,0,1,0,0,0,1,0,0.2777777777777778,0.7238797234769196,0.3680423456788145,0.1334223255509738,0.19714878689242046,0.2285114906577193,0.4547647595737255,0.04345476223455251,0.00388835683822975,0.011332386449487777,0.008216082631877172,0.033485644677759996,0.007582938388625593
Neg,0.09333333333333334,0,1,0,0,1,0,1,0,0,0.12962962962962962,0.014514707502478793,0.043496306932454286,0.012669796259353844,0.03659324653300145,0.14437251593906192,0.38018873845157836,0.0025203762096040454,0.0021386259476719434,0.013838103008874518,0.03450618168909279,0.015028990130963147,0.008298578199052133
Neg,0.02666666666666667,0,1,0,0,1,0,0,1,0,0.037037037037037035,0.04180380356946128,0.08390450748148659,0.026540095552668428,0.06072376159085314,0.1610098003904991,0.3953521146920256,0.008153199764257915,0.0012646511017604775,5.036616199772345e-6,0.010253889582949325,0.021127596126211876,0
Neg,0.013333333333333334,0,1,1,0,0,0,0,1,0,0.018518518518518517,0.01908498127134516,0.06077816434751533,0.01716618256089476,0.04667968215760825,0.14732337497393513,0.38402692677384087,0.0029875149036254853,0,7.277910408671038e-4,0.002027566715137117,0,1.1848341232227489e-4
Neg,0.18666666666666668,0,1,1,0,0,0,0,1,0,0.14814814814814814,0.13434367081634901,0.1116189401721455,0.037363650147610145,0.09417995568806586,0.17811941185019495,0.40959723245262,0.005431845279319064,0.0014843322790615932,0.008310416729624369,0.007338835753442426,0.003954997402885039,0.014691943127962086
Neg,0.29333333333333333,0,1,1,0,0,0,0,1,0,0.14814814814814814,6.196981381513717e-4,0.04200914412819087,0.01052803700807768,0.027199184879236303,0.12864039327937116,0.37490379756033915,0,0,0,3.413411978345314e-4,0.002372998441731023,0.0016943127962085309
Neg,0.37333333333333335,0,1,0,1,0,0,0,1,0,0.25925925925925924,0.2739840393301752,0.31041158192135665,0.11037968361185518,0.31978445799939825,0.4047526522978156,0.5711611785858599,0.02987514903625485,0.003324904305097969,0.01385069454937395,0.01877376588089923,0.015819989611540155,0.013033175355450236
Neg,0.14666666666666667,0,1,1,0,0,0,0,1,0,0.07407407407407407,0.2075437920017627,0.23797649705852658,0.0838389934563963,0.16574578079269126,0.2567926626605754,0.46174968978498,0.014187979869581395,0.0032221885113869067,0.007126811922677868,0.010240235935035943,0.007646328312244408,0.006677725118483412
Neg,0.18666666666666668,0,1,0,1,0,0,1,0,0,0.4074074074074074,0,0.04200914412819087,0.01052803700807768,0.027199184879236303,0.128482424380288,0.3739128711432318,0,0,0,0,0,0
Neg,0.4,0,1,1,0,0,0,1,0,0,0.7592592592592593,0.5633899553817341,0.5598318608605353,0.194187757723147,0.5648985202002242,0.6160328954435451,0.6857243837263458,0.03394903299574415,0.0012468391144117384,0.05553624852678976,0.03636649121729098,0,0.02476303317535545
Neg,0.05333333333333334,0,1,0,1,0,0,1,0,0,0.5925925925925926,0.07087625316734604,0.10963018043066824,0.03629039211081018,0.09957363439919036,0.19692402959705294,0.4248420848651404,0.005431845279319064,0.0012468391144117384,0,0.006826823956690629,0.010019326753975431,0.013703791469194313
Neg,0.2,1,0,1,0,0,0,1,0,0,0.16666666666666666,0.028840062796078,0.11403718227519884,0.03458150369099682,0.09720759594080801,0.19278998350804694,0.4130753841766668,0.10986721854214705,0.001188653289072524,0.003777462149829259,0.006826823956690629,0.0026366649352566923,0.01526777251184834
Neg,0.2,0,1,1,0,0,0,1,0,0,0.5,0,0.04200914412819087,0.01052803700807768,0.027199184879236303,0.128482424380288,0.3739128711432318,0,0,0,0,0,0
Neg,0.5333333333333333,0,1,0,0,1,0,1,0,0,0.5370370370370371,0.4245947862729977,0.44093736127960104,0.1568068640946132,0.4389394540332066,0.46616780088336207,0.6099845745787736,0.02987514903625485,0.005937329116246373,0.018887310749146295,0.027307295826762515,0.02109331948205354,0.016587677725118485
Neg,0.22666666666666666,0,1,1,0,0,0,0,1,0,0.35185185185185186,0,0.04200914412819087,0.01052803700807768,0.027199184879236303,0.14720963736659526,0.3766874651111324,0,0,0,0.0404659990032837,0,0.04281042654028436
Neg,0.05333333333333334,1,0,0,0,1,0,0,1,0,0.16666666666666666,0.08030599316954941,0.11450031810540587,0.024381687423259076,0.06595845072348806,0.16235095634371505,0.3951671417608322,0.005469868196274297,9.499726585994197e-4,0.0035256313398406413,0.00146435373871014,0.0010177526650090834,1.3507109004739338e-4
Neg,0.04,0,1,0,1,0,0,1,0,0,0.4074074074074074,0.0013426792993279717,0.04229279479236611,0.011469293225393107,0.028942941546541208,0.12947762844451186,0.37417711818779376,4.8071830721973716e-4,9.398791991018008e-4,0,0,0,0.0025592417061611372
Neg,0.06666666666666667,0,1,0,0,1,0,0,1,0,0.18518518518518517,0.035364107083838275,0.07393346548997047,0.02301053338843319,0.0643582975464318,0.1650869776758352,0.3988632972966426,0,0.0010093459497618833,0.0035256313398406413,0.006144141561021566,0,0.0042654028436018955
Neg,0.06666666666666667,0,1,0,0,1,0,1,0,0,0.3148148148148148,0.00820067202820315,0.09088680094934833,0.01052803700807768,0.027199184879236303,0.21193581407692452,0.41949989044757946,0.08283564050961573,0,0,0.1803271414040046,0.1091684749793681,0.05308293838862559
Neg,0.36,1,0,1,0,0,0,0,1,0,0.24074074074074073,0.36509343670816347,0.3955083837200544,0.13788006267113412,0.41403450586722834,0.47082630371732415,0.6297557586587701,0.05074701452203836,0.008928555525011296,0.05813262417777241,0.0375509451737768,0.05273329870513385,0.023696682464454975
Neg,0.3466666666666667,1,0,1,0,0,0,1,0,0,0.6851851851851852,0.01585566541808968,0.05629263774284583,0.012463469091060443,0.04267417051888728,0.14998988999045867,0.3901453468848026,0.0244758948286117,0.0019510063475985581,0.022909048784664512,0.04670571609969894,0.03895408775348237,0.03438862559241706
Neg,0.06666666666666667,0,1,1,0,0,0,0,1,0,0.16666666666666666,0,0.04200914412819087,0.01052803700807768,0.027199184879236303,0.128482424380288,0.3739128711432318,0,0,0,0,0,0.00897867298578199
Neg,0.18666666666666668,0,1,0,0,0,1,1,0,0,0.12962962962962962,0.26183107028753994,0.26231436506321243,0.0810378197104879,0.18976859323285647,0.2090449832237029,0.4128705927171312,0.017110312629855053,0.002671798102310868,0.0063562096441127,0.006826823956690629,0.005273329870513385,0.21800947867298578
Neg,0.5066666666666667,0,1,1,0,0,0,0,1,0,0.2037037037037037,0.028516442657265616,0.07440140895855335,0.019568377834397178,0.050327894636067724,0.15081764702165437,0.3898733926347743,0.02464971387754991,0.004749863292997099,0.003777462149829259,0.0051201179675179715,0.0013684291013982234,0.016587677725118485
Neg,0.04,0,1,0,0,1,0,1,0,0,0.42592592592592593,0.020260686350115676,0.049571559293405364,0.011076260780891845,0.03517430728411609,0.134894381994073,0.3800654231641161,0.012873473311986182,5.474217445179156e-4,0.011747907285968995,0.013855039220103631,0.014733683658214397,0.016587677725118485
Neg,0.05333333333333334,0,1,1,0,0,0,0,1,0,0.09259259259259259,0.08502258455436819,0.12269734153623277,0.04034974536135498,0.11227741459011462,0.16717216714373273,0.39920791948392553,0.004850637834431924,0.0012836505549324658,0.004341563164203761,0.0020480471870071887,0.0026366649352566923,0.11241232227488152
Neg,0.28,0,1,1,0,0,0,1,0,0,0.2777777777777778,5.28464801145753e-4,0.042315230438120084,0.010453711659268818,0.026445266555430946,0.14466317871337492,0.3848427895239259,5.431845279319064e-4,0,0,0.03754753176179846,0.026366649352566926,0.026066350710900472
Neg,0.25333333333333335,0,1,0,0,1,0,0,1,0,0.3333333333333333,0.0017506472402776248,0.04200914412819087,0.01052803700807768,0.027199184879236303,0.128482424380288,0.3867949145656274,0,0,0,0,0.030848979742503304,0.2879454976303317
Neg,0.36,0,1,1,0,0,0,1,0,0,0.5370370370370371,0.004668392640740333,0.04914047438570401,0.016327792626330797,0.027199184879236303,0.14134425214363797,0.3816167735215653,0.012205356342629937,0.0057912708199867125,0,0.02779200032768755,0.018448744551991077,0
Neg,0.22666666666666666,0,1,0,0,1,0,0,1,0,0.12962962962962962,0.003747452352098711,0.043892135825399393,0.01052803700807768,0.03152438524029651,0.128482424380288,0.3739128711432318,0.00319120910159995,0,0.0063713194927120164,0,0,0
Neg,0.3333333333333333,1,0,0,0,1,0,0,1,0,0.16666666666666666,0.7478413848187727,0.7529450791417404,0.2797207745295949,0.10966519871987745,0.15902571101801477,0.3817224723393901,0.02715922639659532,0.005955734836506737,0.0053916976418562955,0.010492828421433497,0.007909994805770077,0.0071090047393364926
Neg,0.64,0,1,1,0,0,0,1,0,0,0.5,8.606918585435716e-4,0.05335677324132582,0.011396157082165187,0.03782071446155529,0.13802374588491018,0.37518456004518624,0.019231448211429147,8.668500509719704e-4,0.01564624822459279,0.024559499184194537,0,0.002080568720379147
Neg,0.2,0,1,0,0,1,0,0,1,0,0.3148148148148148,0.22897329789578055,0.24284182709488836,0.08309573996830767,0.21832688257337454,0.27387541940742705,0.4724946352344807,0.019033185858733998,0.003740517343235215,0.012591540499430863,0.010240235935035943,0.00687114882127894,0.009492890995260664
Neg,0.05333333333333334,0,1,0,0,1,0,0,0,1,0.2222222222222222,0.08281749201277955,0.11826309640757235,0.033656301749024106,0.061715309499712795,0.15949645833728254,0.39487096486505235,0.005703437543285017,0.001003408620645637,0.029464204768668217,0.004096094374014377,0.003163997922308031,0.002369668246445498
Pos,0.05333333333333334,0,1,0,0,1,0,0,1,0,0.037037037037037035,0.01502767985017076,0.04904111652593641,0.01052803700807768,0.027199184879236303,0.137031701198668,0.3809748734091502,0.002715922639659532,0,0,0.018473385626804843,0.005273329870513385,0
Pos,0.18666666666666668,1,0,1,0,0,0,0,1,0,0.16666666666666666,0.02986945025889611,0.07620427334949768,0.022600852065798746,0.06410015317705627,0.16121042089233473,0.3990306537581985,0.01357961319829766,0,0.005036616199772345,0,0.007909994805770077,0
Neg,0.18666666666666668,0,1,0,1,0,0,1,0,0,0.3333333333333333,0.008970130549741103,0.0956527731259425,0.021521053398303597,0.10496560354495472,0.14280862383813875,0.3961569671485872,0.09104315872666682,0.010993558591641785,0.08990611747403625,0.031058635590964015,0.05332918498050186,0.04925592417061611
Neg,0.09333333333333334,0,1,0,0,1,0,1,0,0,0.5740740740740741,0.14270959568139252,0.17174166315441974,0.0581378824410823,0.1540010667687847,0.23590443513481066,0.43780780651831397,0,0.0041561303813724615,0.010090860556243893,0,0.007909994805770077,0.0071090047393364926
Neg,0.02666666666666667,0,1,0,0,1,0,0,1,0,0.05555555555555555,0.035059422165913845,0.07707605844165209,0.024161684390784845,0.07067856068273203,0.1699145072318162,0.40218620388200926,0.005431845279319064,0.0010069710181153848,0.008058585919635751,0.0051201179675179715,0,0.010203791469194312
Neg,0.09333333333333334,0,1,0,0,1,0,1,0,0,0.1111111111111111,6.713396496639859e-4,0.04263413711705157,0.01052803700807768,0.028532645860116525,0.128482424380288,0.3739128711432318,0.0010592098294672175,2.3155583553360854e-4,0.0019642803179112144,0,0,0
Neg,0.26666666666666666,0,1,0,1,0,0,1,0,0,0.37037037037037035,0.10168385755205464,0.1362869326786398,0.010744472423809085,0.026089676960529554,0.12745720622523837,0.37319830309356217,0.005431845279319064,0.010606444733262521,0.001432917308835232,0,0,0.002369668246445498
Neg,0.013333333333333334,0,1,0,0,1,0,0,1,0,0.018518518518518517,0.03012937920017627,0.06163232143229162,0.01824241361164708,0.05146133646981591,0.15074972039504864,0.3816696229304777,0.0034573695202865843,8.264762129814951e-4,0.005036616199772345,0.0013278172595763272,0.0026366649352566923,3.3175355450236965e-4
Pos,0.08,1,0,0,1,0,0,1,0,0,0.2222222222222222,0.120515795416988,0.15003838097970054,0.049692739008024164,0.12288184851883258,0.19372042032364667,0.3739128711432318,0.04073883959489298,0.0018215725728643873,0.006069122520725676,0,0,0
Pos,0,0,1,0,0,1,0,0,1,0,0.05555555555555555,0.012392241379310345,0.05527021331491474,0.016017409969704986,0.04304001750594929,0.14349104948217795,0.3846247857121623,0.003666495563540368,7.540407977632893e-4,7.554924299658517e-4,0.0011946941924208601,9.228327273398424e-4,7.109004739336493e-4
Neg,0.12,0,1,0,0,1,0,1,0,0,0.37037037037037035,0.004177798281370497,0.04397226313166359,0.011083990617167966,0.03636587434010777,0.13493071484086214,0.37383029394180617,0.002539387668081662,0,0.013503168031589657,0,0,0
Neg,0.05333333333333334,0,1,1,0,0,0,1,0,0,0.24074074074074073,0.08847912305827917,0.04200914412819087,0.01052803700807768,0.027199184879236303,0.128482424380288,0.3739128711432318,0,0,0,0,0,0
Neg,0.18666666666666668,0,1,0,1,0,0,1,0,0,0.14814814814814814,0.01532375784950975,0.056802247410686096,0.015953192868334132,0.043193878388358545,0.1420235184096955,0.3844177921939221,0.0032591071675914384,7.718527851120285e-4,0.0025183080998861726,0.005365883629958834,0.0026366649352566923,0.002369668246445498
Neg,0.5733333333333334,0,1,0,0,1,0,0,1,0,0.35185185185185186,0.16954941059821527,0.1747047709400696,0.05803323234995942,0.15367966848108536,0.34548430105080913,0.520227560746542,0.02715922639659532,0.005937329116246373,0.025183080998861726,0.2730729582676252,0.018456654546796847,0.014218009478672985
Neg,0.06666666666666667,1,0,0,0,1,0,1,0,0,0.2037037037037037,0.09678996364437589,0.13313151935795592,0.04510537847954121,0.1274053584616647,0.21431956476408925,0.435476927379407,0.005831085907349015,0.0028142940011007807,0.004850261400380768,0.008864630907762782,0.006955522099207155,0.005872037914691943
Neg,0.22666666666666666,1,0,1,0,0,0,1,0,0,0.3333333333333333,0.472917469979068,0.4934672207202804,0.1544593722778341,0.23627048059301403,0.12689483694450238,0.37501940564233505,0.02987514903625485,0.086091272185572415,0.06547601059704049,0,0.2663163417856022,0.004497630331753554
Neg,0.18666666666666668,0,1,0,0,1,0,1,0,0,0.37037037037037035,0.13845949928390439,0.1619212604986803,0.05481702585630235,0.15017676905823463,0.24183616729538288,0.4530152239328548,0.009095624920219772,0.0018999453171988393,0.006799431869692666,0.009253759873294147,0.007382661818718739,0.003699052132701422
Neg,0.25333333333333335,0,1,0,0,0,1,0,1,0,0.35185185185185186,0.34702751459733394,0.3599110266391242,0.10126501743672683,0.20770877212177577,0.24519932515686313,0.5924528842014399,0.02743081866056127,0.00397801050788507,0.01385069454937395,0.015360353902553915,0.336438445738754,0.017772511848341232
Neg,0.18666666666666668,0,1,0,0,1,0,1,0,0,0.2777777777777778,0.2369725680290845,0.26775821425080165,0.096718089897995893,0.20044995760277906,0.2561513089302978,0.46312047132864514,0.014937574518127425,0.003980385439531569,0.009347959666777473,0.010240235935035943,0.010256626598148534,0.008293838862559242
Neg,0.4533333333333333,0,1,1,0,0,0,1,0,0,0.2222222222222222,0.010355844441996255,0.048935348481667675,0.013838785345419626,0.04356143494078066,0.13854504325188458,0.38456422909778354,0.011808831637239645,0.0033225293734514705,0.024256343618103613,0.021852663485366703,0.025633656500565566,0.05707582938388626
